Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
957,2184.000000,1993792.000000,2233640.000000,3276.000000,912.908425,1022.728938,1.500000,2730.000000,64231.531136,154549.684982,3533.787546,0.000000,0.000000,0.096344,2.266791,5.454203,0.124711,0.000000,0.000000,7.817338,13.091857,1.189657,7.817338,3.618267,1.059597,18.000000,14.000000,2.000000,1023,913,2,1009,897,0,1033,931,3,1.284341,   326.006608,    18.055653,   255.000000,     0.000000,     0.000000,  2805.000000,11,0.815476,    12.235748,     3.497963,    68.000000,     0.000000,     0.000000,  1781.000000,433
958,2904.000000,2650256.000000,2872312.000000,4356.000000,912.622590,989.088154,1.500000,3630.000000,272641.432507,148946.358127,-93971.382920,0.000000,0.000000,0.087615,6.580563,3.595018,-2.268124,0.000000,0.000000,10.263196,19.404387,1.622001,10.263196,4.405041,1.174944,17.000000,21.000000,2.000000,989,913,2,970,898,0,1010,930,3,3.951446,   992.346591,    31.501533,   255.000000,     0.000000,     0.000000, 11475.000000,45,2.128099,    62.094505,     7.880007,    94.000000,     0.000000,     0.000000,  6180.000000,828
959,1312.000000,1198400.000000,474744.000000,1968.000000,913.414634,361.847561,1.500000,1640.000000,25441.512195,56190.439024,10758.926829,0.000000,0.000000,0.114182,1.771323,3.912166,0.749072,0.000000,0.000000,5.797672,7.017555,0.727181,5.797672,2.649067,0.899251,15.000000,10.000000,2.000000,362,913,2,352,900,0,370,928,3,2.721037,   686.983905,    26.210378,   255.000000,     0.000000,     0.000000,  3570.000000,14,2.334604,    43.691921,     6.609986,    64.000000,     0.000000,     0.000000,  3063.000000,363
960,2792.000000,2563864.000000,1652320.000000,4188.000000,918.289398,591.805158,1.500000,3490.000000,117558.005731,279742.166189,-43530.567335,0.000000,0.000000,0.088771,2.990187,7.115477,-1.107237,0.000000,0.000000,10.194435,20.947725,1.779917,10.194435,4.576868,1.211899,19.000000,14.000000,2.000000,592,918,2,579,900,0,606,937,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.953797,    68.897542,     8.300454,    63.000000,     0.000000,     0.000000,  8247.000000,782
961,4620.000000,4260740.000000,3043844.000000,6930.000000,922.238095,658.840693,1.500000,5775.000000,345562.749783,645718.095238,7095.238095,0.000000,0.000000,0.075052,4.490944,8.391772,0.092210,0.000000,0.000000,12.957767,38.645347,2.827847,12.957767,6.216538,1.414117,27.000000,20.000000,2.000000,659,922,2,641,900,0,679,949,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.473810,    58.715703,     7.662617,    99.000000,     0.000000,     0.000000, 11429.000000,1214
962,2960.000000,2712528.000000,868724.000000,4440.000000,916.394595,293.487838,1.500000,3700.000000,202099.562162,199571.113514,-20961.794595,0.000000,0.000000,0.087059,4.755284,4.695791,-0.493219,0.000000,0.000000,9.538133,22.909351,1.922829,9.538133,4.786371,1.243503,21.000000,19.000000,2.000000,293,916,2,276,901,0,312,937,3,0.411486,    93.377766,     9.663217,   255.000000,     0.000000,     0.000000,  1218.000000,8,1.742230,    39.447219,     6.280702,    85.000000,     0.000000,     0.000000,  5157.000000,737
963,2660.000000,2438600.000000,1321224.000000,3990.000000,916.766917,496.700752,1.500000,3325.000000,150053.798496,163755.488722,55418.466165,0.000000,0.000000,0.090216,4.071347,4.443110,1.503646,0.000000,0.000000,8.604673,16.596629,1.427981,8.604673,4.073896,1.126093,16.000000,16.000000,2.000000,497,917,2,482,901,0,513,932,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.962406,    41.814306,     6.466398,    70.000000,     0.000000,     0.000000,  5220.000000,630
964,2532.000000,2335456.000000,2733776.000000,3798.000000,922.375987,1079.690363,1.500000,3165.000000,71997.244866,237802.060032,23438.774092,0.000000,0.000000,0.091711,2.086240,6.890711,0.679178,0.000000,0.000000,9.068662,14.737681,1.276105,9.068662,3.838969,1.084665,21.000000,11.000000,2.000000,1080,922,2,1069,902,0,1090,943,3,2.316351,   585.535205,    24.197835,   255.000000,     0.000000,     0.000000,  5865.000000,23,0.466825,     1.969266,     1.403306,    21.000000,     0.000000,     0.000000,  1182.000000,551
965,6120.000000,5719004.000000,3410148.000000,9180.000000,934.477778,557.213725,1.500000,7650.000000,1007228.447059,1047590.977778,-606432.933333,0.000000,0.000000,0.068338,8.997588,9.358147,-5.417275,0.000000,0.000000,18.424072,56.108264,3.748581,18.424072,7.490545,1.553420,31.000000,24.000000,2.000000,557,934,2,533,903,0,581,964,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.154085,    38.356218,     6.193240,    63.000000,     0.000000,     0.000000, 13183.000000,1477
966,2992.000000,2743884.000000,2579044.000000,4488.000000,917.073529,861.979947,1.500000,3740.000000,243170.796791,147603.823529,-53659.588235,0.000000,0.000000,0.086747,5.640219,3.423593,-1.244606,0.000000,0.000000,9.150560,18.547033,1.540700,9.150560,4.306627,1.154975,15.000000,18.000000,2.000000,862,917,2,844,903,0,880,932,3,2.471591,   624.355595,    24.987109,   255.000000,     0.000000,     0.000000,  7395.000000,29,2.709893,    74.060912,     8.605865,    94.000000,     0.000000,     0.000000,  8108.000000,951
967,748.000000,681660.000000,412904.000000,1122.000000,911.310160,552.010695,1.500000,935.000000,13143.914439,9616.042781,993.518717,0.000000,0.000000,0.137703,1.935780,1.416210,0.146321,0.000000,0.000000,3.489692,3.181639,0.374560,3.489692,1.783715,0.720843,7.000000,9.000000,2.000000,552,911,2,544,904,0,561,918,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.955882,    27.156016,     5.211143,    44.000000,     0.000000,     0.000000,  1463.000000,211
968,848.000000,773572.000000,704184.000000,1272.000000,912.231132,830.405660,1.500000,1060.000000,21132.452830,13550.698113,7876.490566,0.000000,0.000000,0.132062,2.632826,1.688239,0.981307,0.000000,0.000000,4.453126,4.052523,0.459824,4.453126,2.013088,0.771846,9.000000,11.000000,2.000000,830,912,2,819,904,0,840,921,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.817217,   281.240459,    16.770225,   189.000000,     0.000000,     0.000000,  4085.000000,294
969,1228.000000,1123496.000000,978424.000000,1842.000000,914.899023,796.762215,1.500000,1535.000000,42734.566775,23335.478827,-1773.485342,0.000000,0.000000,0.116729,3.249737,1.774539,-0.134864,0.000000,0.000000,5.141004,6.335073,0.671025,5.141004,2.516957,0.875480,10.000000,14.000000,2.000000,797,915,2,783,905,0,810,924,3,0.830619,   211.289950,    14.535816,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.523616,    60.600094,     7.784606,    78.000000,     0.000000,     0.000000,  3099.000000,378
970,212.000000,193436.000000,56668.000000,318.000000,912.433962,267.301887,1.500000,265.000000,948.679245,1484.075472,508.226415,0.000000,0.000000,0.209635,0.750478,1.174018,0.402046,0.000000,0.000000,2.134132,1.122877,0.150819,2.134132,1.059659,0.532294,6.000000,5.000000,2.000000,267,912,2,263,906,0,272,918,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.773585,     7.019583,     2.649450,    19.000000,     0.000000,     0.000000,   164.000000,40
971,2984.000000,2749264.000000,1872068.000000,4476.000000,921.335121,627.368633,1.500000,3730.000000,236854.504021,151832.879357,59171.367292,0.000000,0.000000,0.086825,5.513363,3.534278,1.377357,0.000000,0.000000,9.134466,18.374205,1.527130,9.134466,4.286514,1.151575,16.000000,18.000000,2.000000,627,921,2,609,907,0,645,937,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.733914,    90.178588,     9.496241,   120.000000,     0.000000,     0.000000,  8158.000000,789
972,1676.000000,1547980.000000,1159128.000000,2514.000000,923.615752,691.603819,1.500000,2095.000000,70696.935561,60212.544153,-29819.140811,0.000000,0.000000,0.105233,3.551146,3.024510,-1.497832,0.000000,0.000000,6.680889,9.188951,0.894162,6.680889,3.031328,0.963397,15.000000,14.000000,2.000000,692,924,2,678,909,0,705,934,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.894988,    69.131652,     8.314545,    62.000000,     0.000000,     0.000000,  4852.000000,443
973,2940.000000,2713828.000000,962672.000000,4410.000000,923.070748,327.439456,1.500000,3675.000000,269356.223129,145425.284354,-86983.406803,0.000000,0.000000,0.087256,6.395344,3.452843,-2.065253,0.000000,0.000000,9.935443,18.676158,1.554623,9.935443,4.321592,1.158444,17.000000,22.000000,2.000000,327,923,2,307,910,0,349,940,3,0.520408,   132.478318,    11.509923,   255.000000,     0.000000,     0.000000,  1530.000000,6,1.577891,    34.185493,     5.846836,    96.000000,     0.000000,     0.000000,  4639.000000,720
974,1088.000000,1001840.000000,511472.000000,1632.000000,920.808824,470.102941,1.500000,1360.000000,37332.470588,18936.235294,-8262.588235,0.000000,0.000000,0.121535,3.336170,1.692213,-0.738376,0.000000,0.000000,5.149918,5.711436,0.619865,5.149918,2.389861,0.852640,10.000000,12.000000,2.000000,470,921,2,458,911,0,482,931,3,1.406250,   356.944285,    18.892969,   255.000000,     0.000000,     0.000000,  1530.000000,6,2.863971,    63.501258,     7.968768,    57.000000,     0.000000,     0.000000,  3116.000000,261
975,3988.000000,3714520.000000,1544600.000000,5982.000000,931.424273,387.311936,1.500000,4985.000000,392351.951856,283878.130391,19800.204614,0.000000,0.000000,0.078824,6.203959,4.488746,0.313085,0.000000,0.000000,10.771530,28.592820,2.187363,10.771530,5.347225,1.298097,17.000000,21.000000,2.000000,387,931,2,367,914,0,408,948,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.228435,    77.483044,     8.802445,    92.000000,     0.000000,     0.000000, 12875.000000,1072
976,608.000000,560780.000000,497708.000000,912.000000,922.335526,818.598684,1.500000,760.000000,6418.078947,9519.552632,405.868421,0.000000,0.000000,0.147551,1.246045,1.848184,0.078798,0.000000,0.000000,3.241779,2.753267,0.338882,3.241779,1.659297,0.697187,9.000000,8.000000,2.000000,819,922,2,813,914,0,827,931,3,5.032895,  1260.130712,    35.498320,   255.000000,     0.000000,     0.000000,  3060.000000,12,3.437500,    75.426071,     8.684818,    72.000000,     0.000000,     1.000000,  2090.000000,317
977,5316.000000,4976340.000000,2286356.000000,7974.000000,936.106095,430.089541,1.500000,6645.000000,688113.378480,496248.162528,-113930.501129,0.000000,0.000000,0.071622,7.416745,5.348750,-1.227986,0.000000,0.000000,12.837118,39.076660,2.733277,12.837118,6.251133,1.398174,21.000000,25.000000,2.000000,430,936,2,407,915,0,455,957,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.844432,    27.680215,     5.261199,    65.000000,     0.000000,     0.000000,  9805.000000,1200
978,2392.000000,2224948.000000,1725476.000000,3588.000000,930.162207,721.352843,1.500000,2990.000000,149842.200669,108981.063545,50919.096990,0.000000,0.000000,0.093467,4.684025,3.406718,1.591717,0.000000,0.000000,8.184210,14.179804,1.254657,8.184210,3.765608,1.078553,15.000000,17.000000,2.000000,721,930,2,706,915,0,738,945,3,0.099080,    18.295909,     4.277372,   208.000000,     0.000000,     0.000000,   237.000000,3,3.211120,    85.579416,     9.250914,    89.000000,     0.000000,     0.000000,  7681.000000,656
979,872.000000,805824.000000,678732.000000,1308.000000,924.110092,778.362385,1.500000,1090.000000,13945.486239,18749.431193,2313.211009,0.000000,0.000000,0.130839,1.673960,2.250606,0.277668,0.000000,0.000000,4.055405,4.203811,0.482839,4.055405,2.050320,0.784514,12.000000,9.000000,2.000000,778,924,2,769,915,0,787,936,3,1.169725,   297.252446,    17.241011,   255.000000,     0.000000,     0.000000,  1020.000000,4,4.969037,   204.218328,    14.290498,   119.000000,     0.000000,     0.000000,  4333.000000,291
980,724.000000,672144.000000,200148.000000,1086.000000,928.375691,276.447514,1.500000,905.000000,8515.005525,27249.812155,9894.276243,0.000000,0.000000,0.139208,1.309786,4.191590,1.521946,0.000000,0.000000,5.640583,3.939598,0.441813,5.640583,1.984842,0.761634,14.000000,9.000000,2.000000,276,928,2,270,917,0,285,942,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.689227,     5.276730,     2.297113,    19.000000,     0.000000,     0.000000,   499.000000,98
981,1920.000000,1798764.000000,1829056.000000,2880.000000,936.856250,952.633333,1.500000,2400.000000,46541.866667,159524.325000,4550.800000,0.000000,0.000000,0.100572,1.950333,6.684854,0.190701,0.000000,0.000000,8.735759,13.869783,1.307567,8.735759,3.724216,1.093506,20.000000,14.000000,2.000000,953,937,2,939,918,0,961,957,3,2.921875,   736.924586,    27.146355,   255.000000,     0.000000,     0.000000,  5610.000000,22,1.266667,    17.211812,     4.148712,    49.000000,     0.000000,     0.000000,  2432.000000,490
982,1120.000000,1038720.000000,588588.000000,1680.000000,927.428571,525.525000,1.500000,1400.000000,30031.300000,23706.285714,5200.000000,0.000000,0.000000,0.120366,2.581964,2.038166,0.447074,0.000000,0.000000,4.740495,5.618701,0.609364,4.740495,2.370380,0.847798,12.000000,11.000000,2.000000,526,927,2,515,919,0,536,939,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.052679,    43.083013,     6.563765,    67.000000,     0.000000,     0.000000,  2299.000000,279
983,1664.000000,1556048.000000,588952.000000,2496.000000,935.125000,353.937500,1.500000,2080.000000,40625.500000,81238.000000,14369.000000,0.000000,0.000000,0.105485,2.060287,4.119914,0.728711,0.000000,0.000000,6.285686,8.609104,0.839366,6.285686,2.934127,0.943302,15.000000,10.000000,2.000000,354,935,2,344,920,0,363,949,3,0.134615,    28.327027,     5.322314,   217.000000,     0.000000,     0.000000,   224.000000,2,1.442909,    22.262523,     4.718318,    56.000000,     0.000000,     0.000000,  2401.000000,426
984,1220.000000,1133184.000000,928780.000000,1830.000000,928.839344,761.295082,1.500000,1525.000000,48781.770492,32204.511475,23093.836066,0.000000,0.000000,0.116983,3.742063,2.470417,1.771535,0.000000,0.000000,6.329463,6.832878,0.714314,6.329463,2.613977,0.893915,9.000000,15.000000,2.000000,761,929,2,746,920,0,775,938,3,0.418033,   106.510913,    10.320412,   255.000000,     0.000000,     0.000000,   510.000000,2,3.295902,    97.027219,     9.850240,    69.000000,     0.000000,     0.000000,  4021.000000,346
985,2144.000000,2007948.000000,1714928.000000,3216.000000,936.542910,799.873134,1.500000,2680.000000,122981.492537,75844.052239,-2344.328358,0.000000,0.000000,0.096940,4.448430,2.743396,-0.084798,0.000000,0.000000,7.288765,12.893786,1.182336,7.288765,3.590792,1.057419,17.000000,17.000000,2.000000,800,937,2,783,920,0,814,948,3,2.021922,   511.740536,    22.621683,   255.000000,     0.000000,     0.000000,  4335.000000,17,2.204291,    38.308222,     6.189364,    77.000000,     0.000000,     0.000000,  4726.000000,766
986,3340.000000,3128836.000000,3352564.000000,5010.000000,936.777246,1003.761677,1.500000,4175.000000,234526.294611,222194.270659,14662.687425,0.000000,0.000000,0.083623,4.697458,4.450453,0.293687,0.000000,0.000000,9.231535,21.584545,1.741003,9.231535,4.645917,1.203002,17.000000,19.000000,2.000000,1004,937,2,985,921,0,1021,954,3,2.214072,   559.853830,    23.661231,   255.000000,     0.000000,     0.000000,  7395.000000,29,1.672455,    57.969951,     7.613800,   116.000000,     0.000000,     0.000000,  5586.000000,834
987,2224.000000,2092656.000000,1957828.000000,3336.000000,940.942446,880.318345,1.500000,2780.000000,63162.611511,170448.633094,5236.748201,0.000000,0.000000,0.095763,2.175774,5.871474,0.180391,0.000000,0.000000,8.143011,13.513087,1.220258,8.143011,3.676015,1.068605,19.000000,13.000000,2.000000,880,941,2,867,922,0,891,960,3,0.573291,   145.926250,    12.079994,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.035971,    82.587100,     9.087744,   121.000000,     0.000000,     0.000000,  6752.000000,849
988,868.000000,808924.000000,842172.000000,1302.000000,931.940092,970.244240,1.500000,1085.000000,18888.221198,19272.884793,11180.700461,0.000000,0.000000,0.131040,2.281207,2.327665,1.350339,0.000000,0.000000,4.739912,4.090417,0.456867,4.739912,2.022478,0.770188,10.000000,11.000000,2.000000,970,932,2,962,922,0,981,940,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.256912,    54.530229,     7.384459,    97.000000,     0.000000,     0.000000,  1959.000000,263
989,1048.000000,977432.000000,870512.000000,1572.000000,932.664122,830.641221,1.500000,1310.000000,38161.099237,20937.770992,-15586.290076,0.000000,0.000000,0.123062,3.584862,1.966899,-1.464180,0.000000,0.000000,5.674823,5.590450,0.603893,5.674823,2.364413,0.845253,10.000000,13.000000,2.000000,831,933,2,818,923,0,843,943,3,0.207061,    18.208279,     4.267116,   111.000000,     0.000000,     0.000000,   217.000000,4,2.029580,    25.600843,     5.059728,    38.000000,     0.000000,     0.000000,  2127.000000,349
990,2124.000000,2006044.000000,1602728.000000,3186.000000,944.465160,754.580038,1.500000,2655.000000,141357.393597,119080.421846,82414.922787,0.000000,0.000000,0.097243,5.177409,4.361485,3.018560,0.000000,0.000000,9.636137,14.397077,1.309814,9.636137,3.794348,1.094132,19.000000,15.000000,2.000000,755,944,2,740,925,0,770,961,3,0.532486,   128.035214,    11.315265,   255.000000,     0.000000,     0.000000,  1131.000000,5,2.270245,    61.896787,     7.867451,   109.000000,     0.000000,     0.000000,  4822.000000,634
