Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
1349,2688.000000,3317124.000000,691648.000000,4032.000000,1234.049107,257.309523,1.500000,3360.000000,264134.476190,91813.517857,-19796.857142,0.000000,0.000000,0.089901,7.067287,2.456599,-0.529692,0.000000,0.000000,9.613787,17.937128,1.535599,9.613787,4.235224,1.153699,13.000000,23.000000,2.000000,257,1234,2,238,1222,0,280,1247,3,1.897321,   480.395854,    21.917934,   255.000000,     0.000000,     0.000000,  5100.000000,20,2.122023,    37.519901,     6.125349,    75.000000,     0.000000,     0.000000,  5704.000000,770
1350,1360.000000,1674656.000000,589624.000000,2040.000000,1231.364705,433.547058,1.500000,1700.000000,65200.988235,22171.105882,-3167.341176,0.000000,0.000000,0.112822,4.327153,1.471416,-0.210204,0.000000,0.000000,5.911392,6.977067,0.713362,5.911392,2.641413,0.893518,9.000000,16.000000,2.000000,434,1231,2,418,1223,0,448,1240,3,1.875000,   474.958609,    21.793545,   255.000000,     0.000000,     0.000000,  2550.000000,10,1.608088,    29.102362,     5.394660,    44.000000,     0.000000,     0.000000,  2187.000000,316
1351,592.000000,727436.000000,369584.000000,888.000000,1228.777027,624.297297,1.500000,740.000000,14771.675675,6438.567567,6523.243243,0.000000,0.000000,0.148868,2.971671,1.295270,1.312304,0.000000,0.000000,4.415810,2.762187,0.316639,4.415810,1.661982,0.681587,6.000000,11.000000,2.000000,624,1229,2,613,1223,0,635,1235,3,6.891891,  1712.827548,    41.386320,   255.000000,     0.000000,     0.000000,  4080.000000,16,3.158783,   235.849533,    15.357393,   192.000000,     0.000000,     0.000000,  1870.000000,129
1352,3280.000000,4088948.000000,3061740.000000,4920.000000,1246.630487,933.457317,1.500000,4100.000000,188430.024390,317972.151219,-83169.731707,0.000000,0.000000,0.084130,3.866502,6.524651,-1.706606,0.000000,0.000000,10.475283,23.189283,1.877372,10.475283,4.815525,1.233625,24.000000,17.000000,2.000000,933,1247,2,916,1223,0,947,1264,3,6.064024,  1510.014197,    38.858901,   255.000000,     0.000000,     0.000000, 19890.000000,78,4.991768,   180.011826,    13.416848,   149.000000,     0.000000,     0.000000, 16373.000000,1295
1353,2692.000000,3331336.000000,2591428.000000,4038.000000,1237.494799,962.640416,1.500000,3365.000000,176235.922734,127400.927191,11062.965824,0.000000,0.000000,0.089856,4.706098,3.402038,0.295418,0.000000,0.000000,8.197993,16.651627,1.430797,8.197993,4.080640,1.126832,14.000000,17.000000,2.000000,963,1237,2,948,1223,0,980,1251,3,7.293833,  1807.398951,    42.513514,   255.000000,     0.000000,     0.000000, 19635.000000,77,4.614784,   185.183029,    13.608197,   195.000000,     0.000000,     0.000000, 12423.000000,1082
1354,1620.000000,2006564.000000,1233308.000000,2430.000000,1238.619753,761.301234,1.500000,2025.000000,54644.997530,75613.767901,-35178.439506,0.000000,0.000000,0.106431,2.872083,3.974179,-1.848941,0.000000,0.000000,6.952695,8.724251,0.850985,6.952695,2.953684,0.947634,14.000000,12.000000,2.000000,761,1239,2,750,1225,0,773,1253,3,6.925925,  1719.203898,    41.463283,   255.000000,     0.000000,     0.000000, 11220.000000,44,3.856790,    91.909064,     9.586921,    97.000000,     0.000000,     0.000000,  6248.000000,652
1355,1648.000000,2043288.000000,1498368.000000,2472.000000,1239.859223,909.203883,1.500000,2060.000000,52067.495145,63447.339805,-5940.699029,0.000000,0.000000,0.105825,2.674794,3.259396,-0.305183,0.000000,0.000000,6.040016,9.253067,0.912754,6.040016,3.041885,0.970028,15.000000,12.000000,2.000000,909,1240,2,897,1226,0,921,1255,3,10.367111,  2537.676319,    50.375354,   255.000000,     0.000000,     0.000000, 17085.000000,67,3.944174,   120.265248,    10.966551,   124.000000,     0.000000,     0.000000,  6500.000000,631
1356,3160.000000,3927956.000000,1665212.000000,4740.000000,1243.024050,526.965822,1.500000,3950.000000,235856.308860,177306.172151,9262.597468,0.000000,0.000000,0.085181,5.086254,3.823617,0.199748,0.000000,0.000000,8.995053,20.166949,1.653210,8.995053,4.490762,1.182431,16.000000,20.000000,2.000000,527,1243,2,507,1227,0,545,1259,3,0.968354,   246.070539,    15.686635,   255.000000,     0.000000,     0.000000,  3060.000000,12,3.274367,   151.320393,    12.301235,   149.000000,     0.000000,     0.000000, 10347.000000,768
1357,3360.000000,4188068.000000,2076812.000000,5040.000000,1246.448809,618.098809,1.500000,4200.000000,318627.195238,222823.195238,120230.995238,0.000000,0.000000,0.083457,6.331361,4.427664,2.389080,0.000000,0.000000,10.842483,23.223358,1.863217,10.842483,4.819062,1.230517,19.000000,19.000000,2.000000,618,1246,2,599,1228,0,637,1265,3,8.500000,  2095.873771,    45.780713,   255.000000,     0.000000,     0.000000, 28560.000000,112,4.449107,   197.511550,    14.053880,   168.000000,     0.000000,     0.000000, 14949.000000,1090
1358,1968.000000,2449552.000000,445968.000000,2952.000000,1244.691056,226.609756,1.500000,2460.000000,76660.292682,94860.162601,25726.731707,0.000000,0.000000,0.099747,3.108400,3.846364,1.043160,0.000000,0.000000,7.054512,11.561577,1.084040,7.054512,3.400231,1.027263,16.000000,13.000000,2.000000,227,1245,2,214,1229,0,240,1258,3,4.275914,  1072.619816,    32.750875,   255.000000,     0.000000,     0.000000,  8415.000000,33,1.505589,    16.164686,     4.020533,    39.000000,     0.000000,     0.000000,  2963.000000,464
1359,1116.000000,1383548.000000,874044.000000,1674.000000,1239.738351,783.193548,1.500000,1395.000000,28110.193548,27479.598566,2476.516129,0.000000,0.000000,0.120509,2.428351,2.373876,0.213938,0.000000,0.000000,4.922737,6.297552,0.689175,4.922737,2.509492,0.883303,12.000000,11.000000,2.000000,783,1240,2,774,1229,0,794,1252,3,13.252688,  3206.675104,    56.627511,   255.000000,     0.000000,     0.000000, 14790.000000,58,8.375448,   470.222141,    21.684606,   180.000000,     0.000000,     0.000000,  9347.000000,535
1360,3016.000000,3757364.000000,3021704.000000,4524.000000,1245.810344,1001.891246,1.500000,3770.000000,211700.328912,200351.517241,-74770.206896,0.000000,0.000000,0.086516,4.858248,4.597808,-1.715879,0.000000,0.000000,9.542573,20.211159,1.677821,9.542573,4.495682,1.188270,21.000000,20.000000,2.000000,1002,1246,2,982,1229,0,1018,1267,3,5.664787,  1412.899535,    37.588555,   255.000000,     0.000000,     0.000000, 17085.000000,67,3.028183,    98.941494,     9.946933,   132.000000,     0.000000,     0.000000,  9133.000000,991
1361,4192.000000,5246228.000000,3457892.000000,6288.000000,1251.485687,824.878816,1.500000,5240.000000,485326.438931,354479.141221,-176165.270992,0.000000,0.000000,0.077524,7.180239,5.244398,-2.606305,0.000000,0.000000,12.502161,31.826414,2.392639,12.502161,5.641490,1.337495,21.000000,27.000000,2.000000,825,1251,2,798,1230,0,847,1268,3,7.421278,  1837.789077,    42.869442,   255.000000,     0.000000,     0.000000, 31110.000000,122,5.219465,   146.843257,    12.117889,   123.000000,     0.000000,     1.000000, 21880.000000,2132
1362,2300.000000,2862816.000000,735172.000000,3450.000000,1244.702608,319.639999,1.500000,2875.000000,106769.919999,126496.584347,32633.759999,0.000000,0.000000,0.094696,3.516779,4.166534,1.074888,0.000000,0.000000,7.778010,14.224982,1.278156,7.778010,3.771602,1.085245,15.000000,17.000000,2.000000,320,1245,2,303,1231,0,332,1260,3,9.202173,  2262.858194,    47.569509,   255.000000,     0.000000,     0.000000, 21165.000000,83,3.739999,    79.841026,     8.935380,    69.000000,     0.000000,     0.000000,  8602.000000,812
1363,2736.000000,3425700.000000,1952364.000000,4104.000000,1252.083333,713.583333,1.500000,3420.000000,170872.999999,156856.999999,-28708.999999,0.000000,0.000000,0.089372,4.465313,4.099042,-0.750233,0.000000,0.000000,8.653729,18.506080,1.585529,8.653729,4.301869,1.166070,21.000000,19.000000,2.000000,714,1252,2,695,1231,0,728,1268,3,10.997807,  2684.470196,    51.811873,   255.000000,     0.000000,     0.000000, 30090.000000,118,3.586622,    92.100720,     9.596912,    92.000000,     0.000000,     0.000000,  9813.000000,944
1364,1724.000000,2152092.000000,353296.000000,2586.000000,1248.313225,204.928074,1.500000,2155.000000,61843.081206,79650.858468,806.839907,0.000000,0.000000,0.104247,2.991631,3.853074,0.039030,0.000000,0.000000,6.948953,12.238998,1.201496,6.948953,3.498427,1.063100,16.000000,14.000000,2.000000,205,1248,2,191,1232,0,219,1260,3,3.401972,   856.426252,    29.264761,   255.000000,     0.000000,     0.000000,  5865.000000,23,1.390951,    13.307312,     3.647918,    42.000000,     0.000000,     0.000000,  2398.000000,431
1365,2780.000000,3480936.000000,2054088.000000,4170.000000,1252.135251,738.880575,1.500000,3475.000000,95260.351079,330093.145323,9672.903597,0.000000,0.000000,0.088898,2.436982,8.444555,0.247455,0.000000,0.000000,10.970436,21.485354,1.824022,10.970436,4.635229,1.221827,20.000000,14.000000,2.000000,739,1252,2,725,1233,0,753,1272,3,15.318345,  3672.847522,    60.604022,   255.000000,     0.000000,     0.000000, 42585.000000,167,6.391726,   324.098744,    18.002742,   208.000000,     0.000000,     0.000000, 17769.000000,1180
1366,3180.000000,3982564.000000,1405728.000000,4770.000000,1252.378616,442.052830,1.500000,3975.000000,278727.124528,217756.145911,-122055.607547,0.000000,0.000000,0.085003,5.960413,4.656585,-2.610086,0.000000,0.000000,10.702002,21.845102,1.780186,10.702002,4.673874,1.211960,18.000000,21.000000,2.000000,442,1252,2,421,1234,0,460,1268,3,2.325471,   587.772298,    24.244015,   255.000000,     0.000000,     0.000000,  7395.000000,29,2.709748,   105.617835,    10.277053,   115.000000,     0.000000,     0.000000,  8617.000000,755
1367,1256.000000,1563944.000000,862208.000000,1884.000000,1245.178343,686.471337,1.500000,1570.000000,38768.968152,30552.050955,-1749.579617,0.000000,0.000000,0.115854,2.860869,2.254520,-0.129106,0.000000,0.000000,5.231244,7.025862,0.745318,5.231244,2.650634,0.906665,11.000000,13.000000,2.000000,686,1245,2,673,1234,0,698,1256,3,7.714968,  1909.316301,    43.695724,   255.000000,     0.000000,     0.000000,  9690.000000,38,4.396496,   144.033900,    12.001412,   120.000000,     0.000000,     0.000000,  5522.000000,415
1368,2000.000000,2498072.000000,1301276.000000,3000.000000,1249.035999,650.637999,1.500000,2500.000000,82461.911999,103309.407999,31258.063999,0.000000,0.000000,0.099212,3.272503,4.099836,1.240477,0.000000,0.000000,7.471552,12.609373,1.178441,7.471552,3.550967,1.056256,17.000000,14.000000,2.000000,651,1249,2,638,1235,0,665,1266,3,5.482499,  1368.664025,    36.995459,   255.000000,     0.000000,     0.000000, 10965.000000,43,4.369999,   151.595897,    12.312428,   115.000000,     0.000000,     0.000000,  8740.000000,640
1369,1112.000000,1386252.000000,380136.000000,1668.000000,1246.629496,341.848920,1.500000,1390.000000,21886.618705,39827.352517,-13030.244604,0.000000,0.000000,0.120654,1.899790,3.457071,-1.131044,0.000000,0.000000,5.477515,5.934776,0.638072,5.477515,2.436139,0.860907,14.000000,11.000000,2.000000,342,1247,2,334,1236,0,353,1261,3,11.924460,  2901.153604,    53.862357,   255.000000,     0.000000,     0.000000, 13260.000000,52,4.569244,   162.828684,    12.760434,   131.000000,     0.000000,     0.000000,  5081.000000,391
1370,3500.000000,4392572.000000,1976364.000000,5250.000000,1255.020571,564.675428,1.500000,4375.000000,257599.286857,256286.518857,5859.369142,0.000000,0.000000,0.082329,4.847531,4.822827,0.110262,0.000000,0.000000,9.752687,24.162799,1.923757,9.752687,4.915567,1.243703,19.000000,20.000000,2.000000,565,1255,2,545,1236,0,580,1273,3,5.682857,  1417.238631,    37.646229,   255.000000,     0.000000,     0.000000, 19890.000000,78,1.966285,    51.100320,     7.148448,    74.000000,     0.000000,     0.000000,  6882.000000,812
1371,4492.000000,5679624.000000,1738136.000000,6738.000000,1264.386464,386.940338,1.500000,5615.000000,556140.010685,543345.097061,305271.572573,0.000000,0.000000,0.075758,7.503510,7.330879,4.118762,0.000000,0.000000,14.910148,39.166957,2.882081,14.910148,6.258351,1.423100,27.000000,27.000000,2.000000,387,1264,2,368,1237,0,414,1284,3,8.685440,  2139.826882,    46.258262,   255.000000,     0.000000,     0.000000, 39015.000000,153,4.156723,   115.121279,    10.729458,   122.000000,     0.000000,     0.000000, 18672.000000,1571
1372,2120.000000,2657800.000000,1011288.000000,3180.000000,1253.679245,477.022641,1.500000,2650.000000,86878.913207,126733.886792,37895.396226,0.000000,0.000000,0.097304,3.190067,4.653484,1.391463,0.000000,0.000000,7.940856,13.671968,1.256075,7.940856,3.697562,1.078959,16.000000,15.000000,2.000000,477,1254,2,463,1238,0,492,1269,3,2.285377,   577.820833,    24.037904,   255.000000,     0.000000,     0.000000,  4845.000000,19,3.349999,   112.206842,    10.592773,   112.000000,     0.000000,     0.000000,  7102.000000,561
1373,2064.000000,2585984.000000,564508.000000,3096.000000,1252.899224,273.501937,1.500000,2580.000000,115203.992248,73171.038759,-22999.596899,0.000000,0.000000,0.098176,4.383839,2.784365,-0.875199,0.000000,0.000000,7.266381,12.143984,1.123160,7.266381,3.484822,1.039474,13.000000,16.000000,2.000000,274,1253,2,258,1240,0,288,1266,3,4.818313,  1206.038229,    34.728061,   255.000000,     0.000000,     0.000000,  9945.000000,39,2.061046,    34.158171,     5.844499,    55.000000,     0.000000,     0.000000,  4254.000000,612
1374,108.000000,134816.000000,16468.000000,162.000000,1248.296296,152.481481,1.500000,135.000000,210.962962,782.518518,-227.407407,0.000000,0.000000,0.262483,0.410180,1.521468,-0.442153,0.000000,0.000000,2.194132,0.935602,0.112494,2.194132,0.967265,0.482736,6.000000,3.000000,2.000000,152,1248,2,150,1242,0,155,1253,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,9.046296,   214.156715,    14.634094,    71.000000,     1.000000,     3.000000,   977.000000,108
1375,1896.000000,2385440.000000,1121320.000000,2844.000000,1258.143459,591.413502,1.500000,2370.000000,45051.814345,134888.978902,18807.527426,0.000000,0.000000,0.100994,1.919822,5.748113,0.801457,0.000000,0.000000,7.768931,11.167444,1.049637,7.768931,3.341772,1.016279,17.000000,11.000000,2.000000,591,1258,2,581,1242,0,602,1275,3,6.455696,  1605.373234,    40.067109,   255.000000,     0.000000,     0.000000, 12240.000000,48,2.630274,    67.379325,     8.208491,    85.000000,     0.000000,     0.000000,  4987.000000,522
1376,1916.000000,2410524.000000,680376.000000,2874.000000,1258.102296,355.102296,1.500000,2395.000000,85703.949895,94135.949895,-45704.050104,0.000000,0.000000,0.100641,3.601417,3.955743,-1.920557,0.000000,0.000000,7.657803,11.318310,1.062549,7.657803,3.364269,1.020429,15.000000,16.000000,2.000000,355,1258,2,339,1243,0,367,1271,3,5.589770,  1394.873921,    37.348010,   255.000000,     0.000000,     0.000000, 10710.000000,42,5.084551,   215.293108,    14.672869,   218.000000,     0.000000,     0.000000,  9742.000000,890
1377,5092.000000,6457432.000000,1543860.000000,7638.000000,1268.152395,303.193244,1.500000,6365.000000,630625.847603,509801.740769,100674.042419,0.000000,0.000000,0.072657,7.198697,5.819470,1.149210,0.000000,0.000000,13.090825,41.517787,2.947854,13.090825,6.443429,1.433844,24.000000,27.000000,2.000000,303,1268,2,278,1244,0,330,1287,3,7.511783,  1859.442996,    43.121259,   255.000000,     0.000000,     0.000000, 38250.000000,150,2.981343,    58.961938,     7.678667,    76.000000,     0.000000,     0.000000, 15181.000000,1954
1378,1340.000000,1688004.000000,901780.000000,2010.000000,1259.704477,672.970149,1.500000,1675.000000,35422.805970,47342.973134,12384.179104,0.000000,0.000000,0.113381,2.397783,3.204663,0.838289,0.000000,0.000000,5.715828,7.616571,0.791556,5.715828,2.759813,0.925040,15.000000,13.000000,2.000000,673,1260,2,663,1245,0,686,1271,3,12.369402,  3003.437001,    54.803622,   255.000000,     0.000000,     0.000000, 16575.000000,65,4.076119,   129.602864,    11.384325,   100.000000,     0.000000,     0.000000,  5462.000000,431
1379,3024.000000,3831912.000000,524356.000000,4536.000000,1267.166666,173.398148,1.500000,3780.000000,101436.629629,399651.999999,-40756.666666,0.000000,0.000000,0.086440,2.319632,9.139159,-0.932015,0.000000,0.000000,11.545232,21.321336,1.757402,11.545232,4.617503,1.206767,25.000000,13.000000,2.000000,173,1267,2,162,1246,0,186,1292,3,4.890873,  1223.656628,    34.980803,   255.000000,     0.000000,     0.000000, 14790.000000,58,2.418320,    40.572882,     6.369684,    73.000000,     0.000000,     0.000000,  7313.000000,910
1380,2740.000000,3456920.000000,2118308.000000,4110.000000,1261.649635,773.105109,1.500000,3425.000000,228305.728467,111687.649635,26420.905109,0.000000,0.000000,0.089329,5.954556,2.912981,0.689096,0.000000,0.000000,8.956866,17.662787,1.507041,8.956866,4.202711,1.146502,15.000000,19.000000,2.000000,773,1262,2,754,1248,0,792,1277,3,10.516423,  2572.031493,    50.715199,   255.000000,     0.000000,     0.000000, 28815.000000,113,6.250000,   273.222982,    16.529458,   216.000000,     0.000000,     0.000000, 17125.000000,1177
1381,3368.000000,4250704.000000,2906188.000000,5052.000000,1262.085510,862.882422,1.500000,4210.000000,489757.439429,176327.372921,36805.862232,0.000000,0.000000,0.083391,9.701039,3.492665,0.729044,0.000000,0.000000,13.277095,34.451212,2.781172,13.277095,5.869515,1.406293,18.000000,27.000000,2.000000,863,1262,2,836,1248,0,882,1280,3,8.025534,  1982.690764,    44.527415,   255.000000,     0.000000,     0.000000, 27030.000000,106,4.757719,   141.831392,    11.909298,   112.000000,     0.000000,     0.000000, 16024.000000,1450
1382,4664.000000,5913532.000000,4536144.000000,6996.000000,1267.909948,972.586620,1.500000,5830.000000,649675.005145,391342.178387,193430.380789,0.000000,0.000000,0.074815,8.337159,5.022021,2.482256,0.000000,0.000000,13.433996,36.707271,2.671490,13.433996,6.058652,1.387558,23.000000,28.000000,2.000000,973,1268,2,945,1249,0,994,1291,3,6.396869,  1590.622859,    39.882613,   255.000000,     0.000000,     0.000000, 29835.000000,117,4.336192,   173.692655,    13.179250,   153.000000,     0.000000,     0.000000, 20224.000000,1498
1383,1952.000000,2467252.000000,485976.000000,2928.000000,1263.961065,248.963114,1.500000,2440.000000,69325.344262,105697.040983,25657.196721,0.000000,0.000000,0.100019,2.841748,4.332677,1.051726,0.000000,0.000000,7.274445,11.923832,1.120840,7.274445,3.453090,1.038758,17.000000,15.000000,2.000000,249,1264,2,234,1250,0,259,1281,3,3.265881,   822.555103,    28.680221,   255.000000,     0.000000,     0.000000,  6375.000000,25,1.398565,    15.360284,     3.919219,    36.000000,     0.000000,     0.000000,  2730.000000,447
1384,1056.000000,1336980.000000,484704.000000,1584.000000,1266.079545,459.000000,1.500000,1320.000000,16816.000000,38149.318181,-8979.999999,0.000000,0.000000,0.122750,1.563762,3.547601,-0.835073,0.000000,0.000000,5.234114,5.477680,0.595370,5.234114,2.340444,0.841257,16.000000,10.000000,2.000000,459,1266,2,449,1250,0,467,1279,3,0.241477,    61.576704,     7.847082,   255.000000,     0.000000,     0.000000,   255.000000,1,1.516098,    63.889787,     7.993108,   154.000000,     0.000000,     0.000000,  1601.000000,263
1385,3756.000000,4767368.000000,1896848.000000,5634.000000,1269.267305,505.018104,1.500000,4695.000000,268122.768903,308503.625133,-24942.176783,0.000000,0.000000,0.080414,4.592328,5.283959,-0.427202,0.000000,0.000000,9.956702,24.877372,1.936638,9.956702,4.987722,1.246472,19.000000,19.000000,2.000000,505,1269,2,489,1250,0,524,1287,3,2.036741,   515.357904,    22.701495,   255.000000,     0.000000,     0.000000,  7650.000000,30,2.507987,    97.556527,     9.877070,   129.000000,     0.000000,     0.000000,  9420.000000,844
1386,1080.000000,1359636.000000,963548.000000,1620.000000,1258.922222,892.174074,1.500000,1350.000000,29947.274074,26605.466666,-14101.377777,0.000000,0.000000,0.121834,2.702665,2.401075,-1.272613,0.000000,0.000000,5.225575,5.491569,0.593302,5.225575,2.343409,0.840282,12.000000,12.000000,2.000000,892,1259,2,883,1250,0,904,1271,3,7.791666,  1927.950069,    43.908428,   255.000000,     0.000000,     0.000000,  8415.000000,33,6.644444,   269.100525,    16.404283,   138.000000,     0.000000,     1.000000,  7176.000000,592
1387,484.000000,609448.000000,497324.000000,726.000000,1259.190082,1027.528925,1.500000,605.000000,5592.595041,7322.512396,-1980.661157,0.000000,0.000000,0.159206,1.471700,1.926931,-0.521214,0.000000,0.000000,3.557839,3.105287,0.408238,3.557839,1.762182,0.741830,10.000000,8.000000,2.000000,1028,1259,2,1022,1252,0,1036,1269,3,6.849173,  1703.146976,    41.269201,   255.000000,     0.000000,     0.000000,  3315.000000,13,2.533057,    70.427476,     8.392107,    58.000000,     0.000000,     0.000000,  1226.000000,129
1388,1208.000000,1529556.000000,1219920.000000,1812.000000,1266.188741,1009.867549,1.500000,1510.000000,42818.807947,35744.966887,-22185.801324,0.000000,0.000000,0.117369,3.328219,2.778384,-1.724457,0.000000,0.000000,6.223973,6.990046,0.736294,6.223973,2.643869,0.902992,13.000000,14.000000,2.000000,1010,1266,2,996,1253,0,1019,1275,3,7.388245,  1830.931990,    42.789391,   255.000000,     0.000000,     0.000000,  8925.000000,35,3.936258,   242.836861,    15.583223,   159.000000,     0.000000,     0.000000,  4755.000000,309
