Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
1191,1836.000000,2037928.000000,530572.000000,2754.000000,1109.982571,288.982571,1.500000,2295.000000,101863.442266,70439.442266,-42520.557734,0.000000,0.000000,0.102083,4.530938,3.133182,-1.891336,0.000000,0.000000,7.766203,11.401477,1.084027,7.766203,3.376607,1.027259,14.000000,17.000000,2.000000,289,1110,2,272,1098,0,306,1124,3,0.555556,   141.435059,    11.892647,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.722767,    87.400484,     9.348823,   160.000000,     0.000000,     0.000000,  4999.000000,679
1192,652.000000,720500.000000,629980.000000,978.000000,1105.061350,966.226994,1.500000,815.000000,12546.404908,6181.546012,330.920245,0.000000,0.000000,0.144154,2.219163,1.093370,0.058532,0.000000,0.000000,3.456687,2.900455,0.349277,3.456687,1.703072,0.704244,7.000000,10.000000,2.000000,966,1105,2,956,1099,0,976,1112,3,1.564417,   397.088010,    19.927067,   255.000000,     0.000000,     0.000000,  1020.000000,4,7.369632,   550.635820,    23.465631,   217.000000,     0.000000,     0.000000,  4805.000000,264
1193,3056.000000,3426428.000000,1881020.000000,4584.000000,1121.213351,615.517016,1.500000,3820.000000,191515.115183,218080.895288,69818.905759,0.000000,0.000000,0.086137,4.318490,4.917524,1.574352,0.000000,0.000000,9.322152,19.553261,1.615741,9.322152,4.421907,1.173430,21.000000,17.000000,2.000000,616,1121,2,599,1100,0,631,1138,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.524542,   184.994488,    13.601268,   104.000000,     0.000000,     0.000000, 16883.000000,1101
1194,2112.000000,2350752.000000,1373876.000000,3168.000000,1113.045455,650.509470,1.500000,2640.000000,135639.810606,65859.636364,6047.090909,0.000000,0.000000,0.097427,5.005667,2.430492,0.223163,0.000000,0.000000,7.533585,12.840911,1.180466,7.533585,3.583422,1.056861,13.000000,18.000000,2.000000,651,1113,2,633,1100,0,669,1126,3,0.290720,    60.332306,     7.767387,   253.000000,     0.000000,     0.000000,   614.000000,6,3.175663,   110.809962,    10.526631,   178.000000,     0.000000,     0.000000,  6707.000000,763
1195,2820.000000,3148596.000000,2873832.000000,4230.000000,1116.523404,1019.089362,1.500000,3525.000000,180101.480851,173135.455319,-25983.897872,0.000000,0.000000,0.088476,4.520486,4.345641,-0.652187,0.000000,0.000000,8.954604,20.003505,1.700432,8.954604,4.472528,1.193584,18.000000,22.000000,2.000000,1019,1117,2,1002,1101,0,1041,1135,3,1.627660,   412.550210,    20.311332,   255.000000,     0.000000,     0.000000,  4590.000000,18,2.587234,   126.162306,    11.232200,   182.000000,     0.000000,     0.000000,  7296.000000,840
1196,2832.000000,3192276.000000,860628.000000,4248.000000,1127.216102,303.894068,1.500000,3540.000000,114564.220339,380631.745763,-115647.169492,0.000000,0.000000,0.088351,2.859289,9.499790,-2.886317,0.000000,0.000000,12.447430,19.923756,1.663813,12.447430,4.463603,1.184954,24.000000,13.000000,2.000000,304,1127,2,291,1103,0,317,1151,3,1.170551,   297.225229,    17.240221,   255.000000,     0.000000,     0.000000,  3315.000000,13,4.455862,   167.932350,    12.958871,   195.000000,     0.000000,     0.000000, 12619.000000,1150
1197,2216.000000,2477228.000000,828744.000000,3324.000000,1117.882671,373.981949,1.500000,2770.000000,195479.277978,103053.494585,98199.306859,0.000000,0.000000,0.095878,6.766141,3.567000,3.398981,0.000000,0.000000,10.429019,13.572473,1.206316,10.429019,3.684084,1.064520,15.000000,22.000000,2.000000,374,1118,2,352,1103,0,392,1132,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.325361,   132.461587,    11.509196,   114.000000,     0.000000,     0.000000,  9585.000000,813
1198,1168.000000,1302784.000000,1029212.000000,1752.000000,1115.397260,881.174658,1.500000,1460.000000,34296.369863,33247.671233,-18501.041096,0.000000,0.000000,0.118694,2.788203,2.702946,-1.504085,0.000000,0.000000,5.609843,5.925858,0.626003,5.609843,2.434309,0.855445,12.000000,12.000000,2.000000,881,1115,2,869,1103,0,892,1127,3,3.929795,   987.499780,    31.424509,   255.000000,     0.000000,     0.000000,  4590.000000,18,1.554795,    27.762205,     5.268985,    64.000000,     0.000000,     0.000000,  1816.000000,320
1199,5176.000000,5827300.000000,2845080.000000,7764.000000,1125.830757,549.667697,1.500000,6470.000000,730052.438949,501143.743431,-133955.097372,0.000000,0.000000,0.072262,8.153831,5.597189,-1.496122,0.000000,0.000000,13.823282,44.393832,3.136196,13.823282,6.662870,1.463753,22.000000,28.000000,2.000000,550,1126,2,522,1104,0,570,1142,3,0.091963,    20.633087,     4.542366,   231.000000,     0.000000,     0.000000,   476.000000,4,3.427550,   113.091948,    10.634470,   123.000000,     0.000000,     0.000000, 17741.000000,1568
1200,1000.000000,1113564.000000,754920.000000,1500.000000,1113.564000,754.920000,1.500000,1250.000000,20857.600000,20821.904000,893.120000,0.000000,0.000000,0.125000,2.085760,2.082190,0.089312,0.000000,0.000000,4.292950,4.855967,0.541872,4.292950,2.203626,0.815265,10.000000,10.000000,2.000000,755,1114,2,745,1104,0,763,1122,3,1.020000,   259.318919,    16.103382,   255.000000,     0.000000,     0.000000,  1020.000000,4,3.399000,   100.706506,    10.035263,   126.000000,     0.000000,     0.000000,  3399.000000,421
1201,1464.000000,1632252.000000,1139060.000000,2196.000000,1114.926230,778.046448,1.500000,1830.000000,77120.841530,35668.032787,-20738.983607,0.000000,0.000000,0.110085,4.639277,2.145644,-1.247573,0.000000,0.000000,6.895007,9.144720,0.924475,6.895007,3.024024,0.974163,14.000000,13.000000,2.000000,778,1115,2,766,1105,0,791,1129,3,2.090164,   528.984346,    22.999660,   255.000000,     0.000000,     0.000000,  3060.000000,12,7.134563,   359.193774,    18.952408,   170.000000,     0.000000,     1.000000, 10445.000000,894
1202,1644.000000,1836844.000000,1567360.000000,2466.000000,1117.301703,953.381995,1.500000,2055.000000,104148.107056,41202.355231,12198.530414,0.000000,0.000000,0.105911,5.367627,2.123503,0.628693,0.000000,0.000000,7.597041,11.796315,1.165335,7.597041,3.434576,1.052326,12.000000,17.000000,2.000000,953,1117,2,937,1105,0,970,1128,3,3.567518,   897.535913,    29.958904,   255.000000,     0.000000,     0.000000,  5865.000000,23,3.111922,   106.609499,    10.325188,   122.000000,     0.000000,     0.000000,  5116.000000,535
1203,1180.000000,1318000.000000,384300.000000,1770.000000,1116.949153,325.677966,1.500000,1475.000000,39929.627119,33184.949153,-19287.322034,0.000000,0.000000,0.118290,3.202230,2.661328,-1.546783,0.000000,0.000000,5.981849,6.823253,0.725079,5.981849,2.612136,0.898383,12.000000,14.000000,2.000000,326,1117,2,316,1108,0,340,1129,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.830508,    33.628585,     5.799016,    67.000000,     0.000000,     0.000000,  2160.000000,360
1204,4392.000000,4975780.000000,1505200.000000,6588.000000,1132.918944,342.714026,1.500000,5490.000000,517824.816029,411319.143898,-38041.806922,0.000000,0.000000,0.076329,7.199457,5.718680,-0.528905,0.000000,0.000000,12.994466,41.877680,3.121217,12.994466,6.471297,1.461419,25.000000,26.000000,2.000000,343,1133,2,317,1108,0,366,1150,3,0.634791,   159.847462,    12.643080,   255.000000,     0.000000,     0.000000,  2788.000000,12,3.676230,   102.065953,    10.102770,   103.000000,     0.000000,     0.000000, 16146.000000,1465
1205,2176.000000,2438860.000000,1767660.000000,3264.000000,1120.799632,812.343750,1.500000,2720.000000,230442.875000,60020.639706,56385.875000,0.000000,0.000000,0.096462,8.172434,2.128574,1.999671,0.000000,0.000000,10.397470,14.390606,1.292299,10.397470,3.793495,1.089233,13.000000,21.000000,2.000000,812,1121,2,794,1108,0,833,1134,3,1.640625,   415.858836,    20.392617,   255.000000,     0.000000,     0.000000,  3570.000000,14,3.640165,   110.224023,    10.498763,   103.000000,     0.000000,     0.000000,  7921.000000,871
1206,2848.000000,3197524.000000,2813924.000000,4272.000000,1122.726124,988.035112,1.500000,3560.000000,187144.488764,148310.376404,19891.387640,0.000000,0.000000,0.088185,4.635790,3.673823,0.492733,0.000000,0.000000,8.397798,17.521071,1.480482,8.397798,4.185818,1.139727,16.000000,17.000000,2.000000,988,1123,2,971,1108,0,1004,1139,3,0.441713,   109.924245,    10.484476,   255.000000,     0.000000,     0.000000,  1258.000000,6,2.257374,    71.077747,     8.430762,   159.000000,     0.000000,     0.000000,  6429.000000,914
1207,936.000000,1043588.000000,789252.000000,1404.000000,1114.944444,843.217949,1.500000,1170.000000,31671.538462,10681.111111,-1056.666667,0.000000,0.000000,0.127786,3.459139,1.166582,-0.115408,0.000000,0.000000,4.753508,4.613155,0.513963,4.753508,2.147826,0.801021,9.000000,12.000000,2.000000,843,1115,2,832,1109,0,855,1124,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.779915,    43.731190,     6.612956,    54.000000,     0.000000,     0.000000,  2602.000000,390
1208,3252.000000,3680864.000000,3392660.000000,4878.000000,1131.876999,1043.253383,1.500000,4065.000000,209967.212792,247310.799508,-29462.646986,0.000000,0.000000,0.084371,4.357969,5.133052,-0.611511,0.000000,0.000000,9.575392,22.796502,1.855802,9.575392,4.774568,1.228883,23.000000,20.000000,2.000000,1043,1132,2,1023,1109,0,1060,1150,3,3.685424,   926.485755,    30.438229,   255.000000,     0.000000,     0.000000, 11985.000000,47,1.690652,    40.536695,     6.366843,    89.000000,     0.000000,     0.000000,  5498.000000,951
1209,644.000000,719428.000000,162140.000000,966.000000,1117.124224,251.770186,1.500000,805.000000,13681.987578,6262.062112,-1933.614907,0.000000,0.000000,0.144749,2.460187,1.125994,-0.347687,0.000000,0.000000,3.730930,3.168365,0.383478,3.730930,1.779990,0.726519,7.000000,11.000000,2.000000,252,1117,2,242,1110,0,263,1124,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.068323,    17.898902,     4.230709,    51.000000,     0.000000,     0.000000,   688.000000,131
1210,1468.000000,1650180.000000,743660.000000,2202.000000,1124.100817,506.580381,1.500000,1835.000000,63941.514986,35509.079019,4226.103542,0.000000,0.000000,0.109985,3.832494,2.128325,0.253302,0.000000,0.000000,6.070805,8.748235,0.890071,6.070805,2.957742,0.961926,12.000000,16.000000,2.000000,507,1124,2,491,1112,0,518,1133,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.278610,   215.467654,    14.678817,   130.000000,     0.000000,     0.000000,  6281.000000,410
1211,2004.000000,2260864.000000,1346340.000000,3006.000000,1128.175649,671.826347,1.500000,2505.000000,77207.568862,110818.171657,-39462.874251,0.000000,0.000000,0.099147,3.055833,4.386122,-1.561919,0.000000,0.000000,7.541101,11.701509,1.087009,7.541101,3.420747,1.028200,17.000000,14.000000,2.000000,672,1128,2,658,1112,0,684,1145,3,0.118762,    26.650891,     5.162450,   231.000000,     0.000000,     0.000000,   238.000000,2,4.766966,   227.076472,    15.069057,   167.000000,     0.000000,     0.000000,  9553.000000,680
1212,988.000000,1110472.000000,1093068.000000,1482.000000,1123.959514,1106.344130,1.500000,1235.000000,32950.995951,44270.380567,-29102.234818,0.000000,0.000000,0.125504,3.348569,4.498876,-2.957448,0.000000,0.000000,7.972949,7.303186,0.792972,7.972949,2.702441,0.925591,14.000000,14.000000,2.000000,1106,1124,2,1092,1112,0,1118,1138,3,5.936235,  1479.998969,    38.470755,   255.000000,     0.000000,     0.000000,  5865.000000,23,2.585020,    63.665510,     7.979067,    93.000000,     0.000000,     0.000000,  2554.000000,260
1213,2648.000000,2992812.000000,1943092.000000,3972.000000,1130.216012,733.796073,1.500000,3310.000000,100965.879154,210680.441088,10244.646526,0.000000,0.000000,0.090352,2.756030,5.750870,0.279645,0.000000,0.000000,8.597253,16.539987,1.424974,8.597253,4.066938,1.125302,19.000000,13.000000,2.000000,734,1130,2,722,1114,0,747,1149,3,2.696375,   680.562102,    26.087585,   255.000000,     0.000000,     0.000000,  7140.000000,28,5.989804,   208.475529,    14.438682,   120.000000,     0.000000,     0.000000, 15861.000000,1216
1214,980.000000,1105768.000000,197536.000000,1470.000000,1128.334694,201.567347,1.500000,1225.000000,15688.555102,38618.220408,-14062.089796,0.000000,0.000000,0.125845,1.611690,3.967261,-1.444603,0.000000,0.000000,5.704796,5.009200,0.542028,5.704796,2.238124,0.815343,14.000000,9.000000,2.000000,202,1128,2,193,1116,0,210,1142,3,2.862245,   722.417163,    26.877819,   255.000000,     0.000000,     0.000000,  2805.000000,11,2.046939,    18.592279,     4.311876,    30.000000,     0.000000,     0.000000,  2006.000000,396
1215,1656.000000,1876492.000000,462560.000000,2484.000000,1133.147343,279.323671,1.500000,2070.000000,59898.512077,92136.048309,45201.024155,0.000000,0.000000,0.105655,3.057283,4.702720,2.307108,0.000000,0.000000,7.865658,9.874683,0.956685,7.865658,3.142401,0.985348,18.000000,12.000000,2.000000,279,1133,2,267,1117,0,290,1151,3,0.615942,   156.780507,    12.521202,   255.000000,     0.000000,     0.000000,  1020.000000,4,1.974638,    40.071864,     6.330234,    80.000000,     0.000000,     0.000000,  3270.000000,568
1216,888.000000,1001104.000000,400656.000000,1332.000000,1127.369369,451.189189,1.500000,1110.000000,15816.216216,19334.846847,-2818.054054,0.000000,0.000000,0.130049,1.853042,2.265288,-0.330166,0.000000,0.000000,4.248379,4.624248,0.531725,4.248379,2.150407,0.810144,10.000000,10.000000,2.000000,451,1127,2,442,1117,0,461,1137,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.951577,    42.199456,     6.496111,    71.000000,     0.000000,     0.000000,  1733.000000,225
1217,2184.000000,2478200.000000,1025876.000000,3276.000000,1134.706960,469.723443,1.500000,2730.000000,71892.959707,142804.454212,5831.003663,0.000000,0.000000,0.096344,2.537170,5.039703,0.205782,0.000000,0.000000,7.673217,13.474223,1.227834,7.673217,3.670725,1.070812,18.000000,14.000000,2.000000,470,1135,2,456,1117,0,483,1151,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.007326,    51.888174,     7.203345,    93.000000,     0.000000,     0.000000,  4384.000000,486
1218,2024.000000,2304964.000000,1864824.000000,3036.000000,1138.816206,921.355731,1.500000,2530.000000,105303.873518,192039.628458,84164.332016,0.000000,0.000000,0.098819,4.113047,7.500845,3.287361,0.000000,0.000000,11.712711,21.192256,1.980783,11.712711,4.603505,1.255873,23.000000,15.000000,2.000000,921,1139,2,906,1117,0,936,1162,3,1.458498,   357.351712,    18.903749,   255.000000,     0.000000,     0.000000,  2952.000000,14,3.020751,   117.536890,    10.841443,   117.000000,     0.000000,     0.000000,  6114.000000,787
1219,1604.000000,1815032.000000,1380352.000000,2406.000000,1131.566085,860.568579,1.500000,2005.000000,56729.456359,60809.995012,26187.730673,0.000000,0.000000,0.106785,3.021362,3.238688,1.394736,0.000000,0.000000,6.366835,8.508439,0.837187,6.366835,2.916923,0.942484,14.000000,13.000000,2.000000,861,1132,2,848,1118,0,873,1144,3,3.497506,   880.180281,    29.667832,   255.000000,     0.000000,     0.000000,  5610.000000,22,4.302993,   153.251869,    12.379494,   141.000000,     0.000000,     0.000000,  6902.000000,731
1220,1820.000000,2062692.000000,1618964.000000,2730.000000,1133.347253,889.540659,1.500000,2275.000000,74515.991209,69044.536264,-16757.696703,0.000000,0.000000,0.102381,3.353418,3.107188,-0.754141,0.000000,0.000000,6.562986,10.512412,1.008552,6.562986,3.242285,1.002843,15.000000,15.000000,2.000000,890,1133,2,875,1118,0,903,1145,3,3.642857,   916.161549,    30.268161,   255.000000,     0.000000,     0.000000,  6630.000000,26,3.828022,   110.820875,    10.527149,   102.000000,     0.000000,     0.000000,  6967.000000,680
1221,740.000000,835184.000000,689728.000000,1110.000000,1128.627027,932.064865,1.500000,925.000000,9804.886486,13669.059459,817.902703,0.000000,0.000000,0.138197,1.464874,2.042191,0.122197,0.000000,0.000000,3.645262,3.461287,0.411361,3.645262,1.860453,0.743717,11.000000,8.000000,2.000000,932,1129,2,924,1118,0,939,1137,3,1.722973,   436.979986,    20.904066,   255.000000,     0.000000,     0.000000,  1275.000000,5,2.970270,   131.587748,    11.471170,   132.000000,     0.000000,     0.000000,  2198.000000,231
1222,2072.000000,2345848.000000,471932.000000,3108.000000,1132.166023,227.766409,1.500000,2590.000000,84418.942085,108326.888031,10824.355212,0.000000,0.000000,0.098050,3.195854,4.100939,0.409778,0.000000,0.000000,7.394842,13.653531,1.268576,7.394842,3.695068,1.082527,16.000000,15.000000,2.000000,228,1132,2,213,1120,0,239,1148,3,0.607143,   151.012175,    12.288701,   255.000000,     0.000000,     0.000000,  1258.000000,6,0.791506,     5.837726,     2.416139,    19.000000,     0.000000,     0.000000,  1640.000000,363
1223,3384.000000,3862564.000000,874352.000000,5076.000000,1141.419622,258.378251,1.500000,4230.000000,298739.839243,243600.137116,99746.884161,0.000000,0.000000,0.083259,5.880117,4.794799,1.963325,0.000000,0.000000,10.758176,25.228122,2.026478,10.758176,5.022760,1.265457,19.000000,23.000000,2.000000,258,1141,2,240,1122,0,281,1156,3,1.130319,   287.038584,    16.942213,   255.000000,     0.000000,     0.000000,  3825.000000,15,1.805851,    46.782573,     6.839779,   112.000000,     0.000000,     0.000000,  6111.000000,860
1224,1464.000000,1659656.000000,944480.000000,2196.000000,1133.644809,645.136612,1.500000,1830.000000,60092.677596,38559.300546,19151.038251,0.000000,0.000000,0.110085,3.614932,2.319571,1.152049,0.000000,0.000000,6.044589,7.711178,0.776969,6.044589,2.776901,0.919322,12.000000,13.000000,2.000000,645,1134,2,634,1122,0,658,1143,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.309426,   124.149576,    11.142243,    86.000000,     0.000000,     0.000000,  6309.000000,443
1225,2116.000000,2399256.000000,1250100.000000,3174.000000,1133.863894,590.784499,1.500000,2645.000000,161653.731569,70520.801512,51421.935728,0.000000,0.000000,0.097365,5.950656,2.595950,1.892899,0.000000,0.000000,8.643972,12.696683,1.155196,8.643972,3.563240,1.049265,15.000000,17.000000,2.000000,591,1134,2,574,1123,0,607,1149,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.705577,   114.135969,    10.683444,   212.000000,     0.000000,     0.000000,  5725.000000,646
1226,1608.000000,1822828.000000,1260344.000000,2412.000000,1133.599502,783.796020,1.500000,2010.000000,67781.094527,42514.079602,1180.636816,0.000000,0.000000,0.106696,3.597995,2.256757,0.062671,0.000000,0.000000,5.961447,8.740549,0.865931,5.961447,2.956442,0.953150,11.000000,15.000000,2.000000,784,1134,2,769,1123,0,796,1144,3,0.634328,   161.451764,    12.706367,   255.000000,     0.000000,     0.000000,  1020.000000,4,3.093284,    89.853147,     9.479090,   115.000000,     0.000000,     0.000000,  4974.000000,582
1227,2664.000000,3049124.000000,2016604.000000,3996.000000,1144.566066,756.983483,1.500000,3330.000000,98507.273273,260406.372372,17228.906907,0.000000,0.000000,0.090171,2.667407,7.051356,0.466529,0.000000,0.000000,9.808934,19.467537,1.676380,9.808934,4.412203,1.187930,21.000000,16.000000,2.000000,757,1145,2,743,1124,0,773,1164,3,1.052928,   267.488373,    16.355072,   255.000000,     0.000000,     0.000000,  2805.000000,11,3.676051,    91.379434,     9.559259,    93.000000,     0.000000,     0.000000,  9793.000000,1182
1228,1408.000000,1600800.000000,1183788.000000,2112.000000,1136.931818,840.758523,1.500000,1760.000000,78113.897727,44609.454545,32452.818182,0.000000,0.000000,0.111526,4.949843,2.826767,2.056438,0.000000,0.000000,7.888136,10.630412,1.088841,7.888136,3.260431,1.028777,13.000000,17.000000,2.000000,841,1137,2,824,1124,0,856,1150,3,3.984375,  1000.851213,    31.636233,   255.000000,     0.000000,     0.000000,  5610.000000,22,3.192472,    96.270675,     9.811762,   105.000000,     0.000000,     0.000000,  4495.000000,489
